trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
"1.TA.92-57-j22-1.1.H","07:16:00","07:16:00","8593026-2",24,0,0
"1.TA.92-57-j22-1.1.H","07:17:00","07:17:00","8593013-5",25,0,0
"1.TA.92-57-j22-1.1.H","07:17:00","07:17:00","8595026-1",26,0,0
"1.TA.92-57-j22-1.1.H","07:18:00","07:18:00","8593025-1",27,0,0
"1.TA.92-57-j22-1.1.H","07:19:00","07:19:00","8504812-1",28,0,0
"1.TA.92-57-j22-1.1.H","07:19:00","07:19:00","8593099-2",29,0,0
"1.TA.92-57-j22-1.1.H","07:20:00","07:20:00","8504813-4",30,0,0
"1.TA.92-57-j22-1.1.H","07:20:00","07:20:00","8593096-2",31,0,0
"1.TA.92-57-j22-1.1.H","07:21:00","07:21:00","8593011-1",32,0,0
"146.TA.92-59-j22-1.2.R","19:28:00","19:28:00","8507414-1",1,0,0
"146.TA.92-59-j22-1.2.R","19:30:00","19:30:00","8503247-2",2,0,0
"146.TA.92-59-j22-1.2.R","19:31:00","19:31:00","8503320-1",3,0,0
"146.TA.92-59-j22-1.2.R","19:32:00","19:32:00","8587039-3",4,0,0
"146.TA.92-59-j22-1.2.R","19:33:00","19:33:00","8593074-1",5,0,0
"146.TA.92-59-j22-1.2.R","19:34:00","19:34:00","8593075-2",6,0,0
"146.TA.92-59-j22-1.2.R","19:35:00","19:35:00","8592946-1",7,0,0
"146.TA.92-59-j22-1.2.R","19:35:00","19:35:00","8592938-2",8,0,0
"146.TA.92-59-j22-1.2.R","19:37:00","19:37:00","8592947-1",9,0,0
"146.TA.92-59-j22-1.2.R","19:37:00","19:37:00","8508099-2",10,0,0
"146.TA.92-59-j22-1.2.R","19:38:00","19:38:00","8587914-1",11,0,0
"146.TA.92-59-j22-1.2.R","19:41:00","19:41:00","8592950-1",12,0,0
"146.TA.92-59-j22-1.2.R","19:44:00","19:44:00","8592935-1",13,0,0
"146.TA.92-59-j22-1.2.R","19:44:00","19:44:00","8592775-1",14,0,0
"1.TA.92-59-j22-1.1.H","05:59:00","05:59:00","8592775-3",1,0,0
"1.TA.92-59-j22-1.1.H","05:59:00","05:59:00","8592935-2",2,0,0
"1.TA.92-59-j22-1.1.H","06:01:00","06:01:00","8592950-2",3,0,0
"1.TA.92-59-j22-1.1.H","06:05:00","06:05:00","8587914-4",4,0,0
"1.TA.92-59-j22-1.1.H","06:06:00","06:06:00","8508099-1",5,0,0
"1.TA.92-59-j22-1.1.H","06:09:00","06:09:00","8592938-3",6,0,0
"1.TA.92-59-j22-1.1.H","06:10:00","06:10:00","8592946-4",7,0,0
"1.TA.92-59-j22-1.1.H","06:11:00","06:11:00","8593075-1",8,0,0
"1.TA.92-59-j22-1.1.H","06:12:00","06:12:00","8593074-2",9,0,0
"1.TA.92-59-j22-1.1.H","06:13:00","06:13:00","8587039-1",10,0,0
"1.TA.92-59-j22-1.1.H","06:13:00","06:13:00","8503320-2",11,0,0
"1.TA.92-59-j22-1.1.H","06:15:00","06:15:00","8503247-1",12,0,0
"1.TA.92-59-j22-1.1.H","06:17:00","06:17:00","8510219-1",13,0,0
"1.TA.92-59-j22-1.1.H","06:20:00","06:20:00","8507414-1",14,0,0
"19.TA.92-5-j22-1.3.H","05:01:00","05:01:00","8593124-1",1,0,0
"19.TA.92-5-j22-1.3.H","05:02:00","05:02:00","8588310-3",2,0,0
"19.TA.92-5-j22-1.3.H","05:03:00","05:03:00","8592704-1",3,0,0
"19.TA.92-5-j22-1.3.H","05:04:00","05:04:00","8592701-1",4,0,0
"19.TA.92-5-j22-1.3.H","05:05:00","05:05:00","8587056-2",5,0,0
"19.TA.92-5-j22-1.3.H","05:05:00","05:05:00","8592823-2",6,0,0
"19.TA.92-5-j22-1.3.H","05:06:00","05:06:00","8592894-1",7,0,0
"19.TA.92-5-j22-1.3.H","05:07:00","05:07:00","8592927-1",8,0,0
"19.TA.92-5-j22-1.3.H","05:09:00","05:09:00","8592870-3",9,0,0
"19.TA.92-5-j22-1.3.H","05:10:00","05:10:00","8592824-1",10,0,0
"19.TA.92-5-j22-1.3.H","05:11:00","05:11:00","8592805-2",11,0,0
"19.TA.92-5-j22-1.3.H","05:12:00","05:12:00","8592837-3",12,0,0
"19.TA.92-5-j22-1.3.H","05:14:00","05:14:00","8592779-4",13,0,0
"19.TA.92-5-j22-1.3.H","05:15:00","05:15:00","8595021-1",14,0,0
"19.TA.92-5-j22-1.3.H","05:16:00","05:16:00","8592885-2",15,0,0
"19.TA.92-5-j22-1.3.H","05:18:00","05:18:00","8587387-2",16,0,0
"19.TA.92-5-j22-1.3.H","05:19:00","05:19:00","8592812-3",17,0,0
"19.TA.92-5-j22-1.3.H","05:22:00","05:22:00","8587057-6",18,0,0
"19.TA.92-5-j22-1.3.H","05:23:00","05:23:00","8592888-1",19,0,0
"19.TA.92-5-j22-1.3.H","05:24:00","05:24:00","8592785-2",20,0,0
"19.TA.92-5-j22-1.3.H","05:25:00","05:25:00","8592921-2",21,0,0
"19.TA.92-5-j22-1.3.H","05:26:00","05:26:00","8592919-2",22,0,0
"19.TA.92-5-j22-1.3.H","05:27:00","05:27:00","8592917-2",23,0,0
"19.TA.92-5-j22-1.3.H","05:28:00","05:28:00","8587058-7",24,0,0
"19.TA.92-5-j22-1.3.H","05:29:00","05:29:00","8592840-2",25,0,0
"19.TA.92-5-j22-1.3.H","05:31:00","05:31:00","8592940-2",26,0,0
"19.TA.92-5-j22-1.3.H","05:32:00","05:32:00","8592945-2",27,0,0
"19.TA.92-5-j22-1.3.H","05:33:00","05:33:00","8587914-3",28,0,0
"19.TA.92-5-j22-1.3.H","05:34:00","05:34:00","8592950-1",29,0,0
"19.TA.92-5-j22-1.3.H","05:37:00","05:37:00","8592935-1",30,0,0
"19.TA.92-5-j22-1.3.H","05:38:00","05:38:00","8592775-6",31,0,0
"567.TA.92-5-j22-1.5.R","23:56:00","23:56:00","8592775-6",1,0,0
"567.TA.92-5-j22-1.5.R","23:56:00","23:56:00","8592935-2",2,0,0
"567.TA.92-5-j22-1.5.R","23:59:00","23:59:00","8592950-2",3,0,0
"567.TA.92-5-j22-1.5.R","24:00:00","24:00:00","8587914-5",4,0,0
"567.TA.92-5-j22-1.5.R","24:01:00","24:01:00","8592945-4",5,0,0
"567.TA.92-5-j22-1.5.R","24:02:00","24:02:00","8592940-1",6,0,0
"567.TA.92-5-j22-1.5.R","24:04:00","24:04:00","8592840-1",7,0,0
"567.TA.92-5-j22-1.5.R","24:05:00","24:05:00","8587058-5",8,0,0
"567.TA.92-5-j22-1.5.R","24:06:00","24:06:00","8592919-1",9,0,0
"567.TA.92-5-j22-1.5.R","24:07:00","24:07:00","8592921-1",10,0,0
"567.TA.92-5-j22-1.5.R","24:07:00","24:07:00","8592785-1",11,0,0
"567.TA.92-5-j22-1.5.R","24:09:00","24:09:00","8592888-2",12,0,0
"567.TA.92-5-j22-1.5.R","24:11:00","24:11:00","1401097-2",13,0,0
"567.TA.92-5-j22-1.5.R","24:13:00","24:13:00","8592812-2",14,0,0
"567.TA.92-5-j22-1.5.R","24:15:00","24:15:00","8587387-6",15,0,0
"567.TA.92-5-j22-1.5.R","24:15:00","24:15:00","8592794-1",16,0,0
"567.TA.92-5-j22-1.5.R","24:16:00","24:16:00","8592885-3",17,0,0
"567.TA.92-5-j22-1.5.R","24:17:00","24:17:00","8595021-3",18,0,0
"567.TA.92-5-j22-1.5.R","24:18:00","24:18:00","8592779-2",19,0,0
"567.TA.92-5-j22-1.5.R","24:20:00","24:20:00","8592837-2",20,0,0
"567.TA.92-5-j22-1.5.R","24:21:00","24:21:00","8592805-1",21,0,0
"567.TA.92-5-j22-1.5.R","24:23:00","24:23:00","8592878-1",22,0,0
"567.TA.92-5-j22-1.5.R","24:24:00","24:24:00","8592810-1",23,0,0
"567.TA.92-5-j22-1.5.R","24:25:00","24:25:00","8592870-4",24,0,0
"567.TA.92-5-j22-1.5.R","24:26:00","24:26:00","8592927-2",25,0,0
"567.TA.92-5-j22-1.5.R","24:28:00","24:28:00","8592894-3",26,0,0
"567.TA.92-5-j22-1.5.R","24:28:00","24:28:00","8592823-1",27,0,0
"567.TA.92-5-j22-1.5.R","24:29:00","24:29:00","8587056-3",28,0,0
"567.TA.92-5-j22-1.5.R","24:30:00","24:30:00","8592701-2",29,0,0
"567.TA.92-5-j22-1.5.R","24:31:00","24:31:00","8592704-2",30,0,0
"567.TA.92-5-j22-1.5.R","24:31:00","24:31:00","8588310-2",31,0,0
"567.TA.92-5-j22-1.5.R","24:32:00","24:32:00","8593124-1",32,0,0
"61.TA.92-62-j22-1.4.H","06:23:00","06:23:00","8593069-1",1,0,0
"61.TA.92-62-j22-1.4.H","06:24:00","06:24:00","8593065-2",2,0,0
"61.TA.92-62-j22-1.4.H","06:25:00","06:25:00","8593056-1",3,0,0
"61.TA.92-62-j22-1.4.H","06:28:00","06:28:00","8593071-2",4,0,0
"61.TA.92-62-j22-1.4.H","06:29:00","06:29:00","8587083-2",5,0,0
"61.TA.92-62-j22-1.4.H","06:30:00","06:30:00","8593064-2",6,0,0
"61.TA.92-62-j22-1.4.H","06:31:00","06:31:00","8593057-1",7,0,0
"61.TA.92-62-j22-1.4.H","06:34:00","06:34:00","8587075-1",8,0,0
"61.TA.92-62-j22-1.4.H","06:34:00","06:34:00","8592994-2",9,0,0
"61.TA.92-62-j22-1.4.H","06:35:00","06:35:00","8593060-3",10,0,0
"61.TA.92-62-j22-1.4.H","06:36:00","06:36:00","8593062-2",11,0,0
"61.TA.92-62-j22-1.4.H","06:37:00","06:37:00","8595035-1",12,0,0
"61.TA.92-62-j22-1.4.H","06:37:00","06:37:00","8593055-1",13,0,0
"61.TA.92-62-j22-1.4.H","06:39:00","06:39:00","8592643-1",14,0,0
"61.TA.92-62-j22-1.4.H","06:39:00","06:39:00","8592641-2",15,0,0
"61.TA.92-62-j22-1.4.H","06:40:00","06:40:00","8592640-1",16,0,0
"61.TA.92-62-j22-1.4.H","06:41:00","06:41:00","8595013-2",17,0,0
"61.TA.92-62-j22-1.4.H","06:42:00","06:42:00","1401637-2",18,0,0
"61.TA.92-62-j22-1.4.H","06:44:00","06:44:00","1401636-1",19,0,0
"277.TA.92-62-j22-1.8.R","15:42:00","15:42:00","1401636-2",1,0,0
"277.TA.92-62-j22-1.8.R","15:43:00","15:43:00","8595013-1",2,0,0
"277.TA.92-62-j22-1.8.R","15:45:00","15:45:00","8592640-2",3,0,0
"277.TA.92-62-j22-1.8.R","15:46:00","15:46:00","8592641-1",4,0,0
"277.TA.92-62-j22-1.8.R","15:46:00","15:46:00","8592643-2",5,0,0
"277.TA.92-62-j22-1.8.R","15:47:00","15:47:00","8593055-2",6,0,0
"277.TA.92-62-j22-1.8.R","15:48:00","15:48:00","8595035-2",7,0,0
"277.TA.92-62-j22-1.8.R","15:49:00","15:49:00","8593062-1",8,0,0
"277.TA.92-62-j22-1.8.R","15:50:00","15:50:00","8593060-4",9,0,0
"277.TA.92-62-j22-1.8.R","15:51:00","15:51:00","8592994-1",10,0,0
"277.TA.92-62-j22-1.8.R","15:52:00","15:52:00","8587075-4",11,0,0
"277.TA.92-62-j22-1.8.R","15:53:00","15:53:00","8593057-2",12,0,0
"277.TA.92-62-j22-1.8.R","15:54:00","15:54:00","8593064-1",13,0,0
"277.TA.92-62-j22-1.8.R","15:55:00","15:55:00","8587083-1",14,0,0
"277.TA.92-62-j22-1.8.R","15:56:00","15:56:00","8593071-1",15,0,0
"277.TA.92-62-j22-1.8.R","15:58:00","15:58:00","8593056-3",16,0,0
"277.TA.92-62-j22-1.8.R","15:58:00","15:58:00","8593065-1",17,0,0
"277.TA.92-62-j22-1.8.R","16:00:00","16:00:00","8593073-1",18,0,0
"277.TA.92-62-j22-1.8.R","16:01:00","16:01:00","8593069-1",19,0,0
"1.TA.92-63-A-j22-1.1.H","20:00:00","20:00:00","8508134-3",1,0,0
"1.TA.92-63-A-j22-1.1.H","20:13:00","20:13:00","1401846-1",2,0,0
"1.TA.92-63-A-j22-1.1.H","20:15:00","20:15:00","1401843-1",3,0,0
"69.TA.92-63-A-j22-1.2.R","08:25:00","08:25:00","1401843-1",1,0,0
"69.TA.92-63-A-j22-1.2.R","08:29:00","08:29:00","1401846-1",2,0,0
"69.TA.92-63-A-j22-1.2.R","08:41:00","08:41:00","8508134-4",3,0,0
"113.TA.92-64-C-j22-1.2.R","09:10:00","09:10:00","1400679-1",1,0,0
"113.TA.92-64-C-j22-1.2.R","09:11:00","09:11:00","1401740-1",2,0,0
"113.TA.92-64-C-j22-1.2.R","09:11:00","09:11:00","1401783-2",3,0,0
"113.TA.92-64-C-j22-1.2.R","09:13:00","09:13:00","1401779-1",4,0,0
"113.TA.92-64-C-j22-1.2.R","09:14:00","09:14:00","1401005-1",5,0,0
"113.TA.92-64-C-j22-1.2.R","09:16:00","09:16:00","1401778-1",6,0,0
"113.TA.92-64-C-j22-1.2.R","09:17:00","09:17:00","1401780-1",7,0,0
"113.TA.92-64-C-j22-1.2.R","09:18:00","09:18:00","1401777-2",8,0,0
"113.TA.92-64-C-j22-1.2.R","09:20:00","09:20:00","1401776-2",9,0,0
"113.TA.92-64-C-j22-1.2.R","09:22:00","09:22:00","1401781-1",10,0,0
"113.TA.92-64-C-j22-1.2.R","09:24:00","09:24:00","1401733-1",11,0,0
"113.TA.92-64-C-j22-1.2.R","09:25:00","09:25:00","8594946-1",12,0,0
"113.TA.92-64-C-j22-1.2.R","09:27:00","09:27:00","8594961-4",13,0,0
"1.TA.92-64-C-j22-1.1.H","06:44:00","06:44:00","8594961-4",1,0,0
"1.TA.92-64-C-j22-1.1.H","06:45:00","06:45:00","8594946-2",2,0,0
"1.TA.92-64-C-j22-1.1.H","06:47:00","06:47:00","1401733-2",3,0,0
"1.TA.92-64-C-j22-1.1.H","06:49:00","06:49:00","1401781-1",4,0,0
"1.TA.92-64-C-j22-1.1.H","06:50:00","06:50:00","1401776-1",5,0,0
"1.TA.92-64-C-j22-1.1.H","06:51:00","06:51:00","1401777-1",6,0,0
"1.TA.92-64-C-j22-1.1.H","06:53:00","06:53:00","1401780-2",7,0,0
"1.TA.92-64-C-j22-1.1.H","06:54:00","06:54:00","1401778-2",8,0,0
"1.TA.92-64-C-j22-1.1.H","06:55:00","06:55:00","1401005-2",9,0,0
"1.TA.92-64-C-j22-1.1.H","06:56:00","06:56:00","1401779-2",10,0,0
"1.TA.92-64-C-j22-1.1.H","06:57:00","06:57:00","1401783-1",11,0,0
"1.TA.92-64-C-j22-1.1.H","06:58:00","06:58:00","1401740-2",12,0,0
"1.TA.92-64-C-j22-1.1.H","07:00:00","07:00:00","1400679-1",13,0,0
"28.TA.92-66-A-j22-1.2.H","05:10:00","05:10:00","8592775-1",1,0,0
"28.TA.92-66-A-j22-1.2.H","05:10:00","05:10:00","8592935-2",2,0,0
"28.TA.92-66-A-j22-1.2.H","05:11:00","05:11:00","8592937-1",3,0,0
"28.TA.92-66-A-j22-1.2.H","05:14:00","05:14:00","8592943-3",4,0,0
"28.TA.92-66-A-j22-1.2.H","05:16:00","05:16:00","8592953-1",5,0,0
"28.TA.92-66-A-j22-1.2.H","05:18:00","05:18:00","8592941-1",6,0,0
"28.TA.92-66-A-j22-1.2.H","05:18:00","05:18:00","1401736-1",7,0,0
"28.TA.92-66-A-j22-1.2.H","05:19:00","05:19:00","1401734-1",8,0,0
"28.TA.92-66-A-j22-1.2.H","05:20:00","05:20:00","1401737-2",9,0,0
"28.TA.92-66-A-j22-1.2.H","05:20:00","05:20:00","1401732-2",10,0,0
"28.TA.92-66-A-j22-1.2.H","05:22:00","05:22:00","1401738-1",11,0,0
"28.TA.92-66-A-j22-1.2.H","05:24:00","05:24:00","1401739-2",12,0,0
"28.TA.92-66-A-j22-1.2.H","05:24:00","05:24:00","8715815-1",13,0,0
"28.TA.92-66-A-j22-1.2.H","05:26:00","05:26:00","1401735-1",14,0,0
"28.TA.92-66-A-j22-1.2.H","05:28:00","05:28:00","1400679-3",15,0,0
"28.TA.92-66-A-j22-1.2.H","05:29:00","05:29:00","1401740-2",16,0,0
"28.TA.92-66-A-j22-1.2.H","05:30:00","05:30:00","1401783-1",17,0,0
"28.TA.92-66-A-j22-1.2.H","05:31:00","05:31:00","1401779-2",18,0,0
"28.TA.92-66-A-j22-1.2.H","05:32:00","05:32:00","1401005-2",19,0,0
"28.TA.92-66-A-j22-1.2.H","05:33:00","05:33:00","1401778-2",20,0,0
"28.TA.92-66-A-j22-1.2.H","05:41:00","05:41:00","1401793-1",21,0,0
"28.TA.92-66-A-j22-1.2.H","05:42:00","05:42:00","8771695-2",22,0,0
"28.TA.92-66-A-j22-1.2.H","05:43:00","05:43:00","1401791-2",23,0,0
"28.TA.92-66-A-j22-1.2.H","05:44:00","05:44:00","1401794-2",24,0,0
"28.TA.92-66-A-j22-1.2.H","05:45:00","05:45:00","1401789-1",25,0,0
"28.TA.92-66-A-j22-1.2.H","05:46:00","05:46:00","1401809-1",26,0,0
"28.TA.92-66-A-j22-1.2.H","05:50:00","05:50:00","1401257-1",27,0,0
"125.TA.92-66-A-j22-1.4.R","05:14:00","05:14:00","1401257-1",1,0,0
"125.TA.92-66-A-j22-1.4.R","05:17:00","05:17:00","1401809-2",2,0,0
"125.TA.92-66-A-j22-1.4.R","05:18:00","05:18:00","1401789-2",3,0,0
"125.TA.92-66-A-j22-1.4.R","05:19:00","05:19:00","1401794-1",4,0,0
"125.TA.92-66-A-j22-1.4.R","05:20:00","05:20:00","1401791-3",5,0,0
"125.TA.92-66-A-j22-1.4.R","05:21:00","05:21:00","8771695-1",6,0,0
"125.TA.92-66-A-j22-1.4.R","05:22:00","05:22:00","1401793-2",7,0,0
"125.TA.92-66-A-j22-1.4.R","05:30:00","05:30:00","1401778-1",8,0,0
"125.TA.92-66-A-j22-1.4.R","05:31:00","05:31:00","1401005-1",9,0,0
"125.TA.92-66-A-j22-1.4.R","05:32:00","05:32:00","1401779-1",10,0,0
"125.TA.92-66-A-j22-1.4.R","05:33:00","05:33:00","1401783-2",11,0,0
"125.TA.92-66-A-j22-1.4.R","05:34:00","05:34:00","1401740-1",12,0,0
"125.TA.92-66-A-j22-1.4.R","05:36:00","05:36:00","1400679-1",13,0,0
"125.TA.92-66-A-j22-1.4.R","05:37:00","05:37:00","1401735-2",14,0,0
"125.TA.92-66-A-j22-1.4.R","05:39:00","05:39:00","8715815-2",15,0,0
"125.TA.92-66-A-j22-1.4.R","05:40:00","05:40:00","1401739-1",16,0,0
"125.TA.92-66-A-j22-1.4.R","05:41:00","05:41:00","1401738-2",17,0,0
"125.TA.92-66-A-j22-1.4.R","05:44:00","05:44:00","1401732-1",18,0,0
"125.TA.92-66-A-j22-1.4.R","05:44:00","05:44:00","1401737-1",19,0,0
"125.TA.92-66-A-j22-1.4.R","05:45:00","05:45:00","1401734-2",20,0,0
"125.TA.92-66-A-j22-1.4.R","05:46:00","05:46:00","1401736-2",21,0,0
"125.TA.92-66-A-j22-1.4.R","05:47:00","05:47:00","8592941-2",22,0,0
"125.TA.92-66-A-j22-1.4.R","05:49:00","05:49:00","8592953-4",23,0,0
"125.TA.92-66-A-j22-1.4.R","05:51:00","05:51:00","8592943-1",24,0,0
"125.TA.92-66-A-j22-1.4.R","05:51:00","05:51:00","8592937-2",25,0,0
"125.TA.92-66-A-j22-1.4.R","05:52:00","05:52:00","8592935-1",26,0,0
"125.TA.92-66-A-j22-1.4.R","05:53:00","05:53:00","8592775-1",27,0,0
"33.TA.92-68-j22-1.3.H","06:47:00","06:47:00","8587918-1",1,0,0
"33.TA.92-68-j22-1.3.H","06:51:00","06:51:00","8771695-2",2,0,0
"33.TA.92-68-j22-1.3.H","06:52:00","06:52:00","1401791-1",3,0,0
"33.TA.92-68-j22-1.3.H","06:52:00","06:52:00","1401790-2",4,0,0
"33.TA.92-68-j22-1.3.H","06:53:00","06:53:00","1401788-2",5,0,0
"33.TA.92-68-j22-1.3.H","06:54:00","06:54:00","1401792-2",6,0,0
"33.TA.92-68-j22-1.3.H","06:55:00","06:55:00","1401787-2",7,0,0
"33.TA.92-68-j22-1.3.H","06:57:00","06:57:00","1401031-1",8,0,0
"33.TA.92-68-j22-1.3.H","06:59:00","06:59:00","1401097-3",9,0,0
"33.TA.92-68-j22-1.3.H","07:00:00","07:00:00","1401802-1",10,0,0
"33.TA.92-68-j22-1.3.H","07:01:00","07:01:00","1401801-1",11,0,0
"33.TA.92-68-j22-1.3.H","07:03:00","07:03:00","1401808-1",12,0,0
"33.TA.92-68-j22-1.3.H","07:04:00","07:04:00","8769399-1",13,0,0
"33.TA.92-68-j22-1.3.H","07:06:00","07:06:00","8755607-2",14,0,0
"33.TA.92-68-j22-1.3.H","07:13:00","07:13:00","1401807-2",15,0,0
"33.TA.92-68-j22-1.3.H","07:16:00","07:16:00","1401257-2",16,0,0
"146.TA.92-68-j22-1.7.R","23:05:00","23:05:00","1401257-2",1,0,0
"146.TA.92-68-j22-1.7.R","23:07:00","23:07:00","1401807-1",2,0,0
"146.TA.92-68-j22-1.7.R","23:09:00","23:09:00","8755607-1",3,0,0
"146.TA.92-68-j22-1.7.R","23:11:00","23:11:00","8769399-2",4,0,0
"146.TA.92-68-j22-1.7.R","23:12:00","23:12:00","1401808-2",5,0,0
"146.TA.92-68-j22-1.7.R","23:14:00","23:14:00","1401801-2",6,0,0
"146.TA.92-68-j22-1.7.R","23:15:00","23:15:00","1401802-1",7,0,0
"146.TA.92-68-j22-1.7.R","23:16:00","23:16:00","1401097-1",8,0,0
"146.TA.92-68-j22-1.7.R","23:19:00","23:19:00","1401031-1",9,0,0
"146.TA.92-68-j22-1.7.R","23:20:00","23:20:00","1401787-1",10,0,0
"146.TA.92-68-j22-1.7.R","23:21:00","23:21:00","1401792-1",11,0,0
"146.TA.92-68-j22-1.7.R","23:23:00","23:23:00","1401788-1",12,0,0
"146.TA.92-68-j22-1.7.R","23:23:00","23:23:00","1401790-1",13,0,0
"146.TA.92-68-j22-1.7.R","23:24:00","23:24:00","1401791-1",14,0,0
"146.TA.92-68-j22-1.7.R","23:25:00","23:25:00","8771695-1",15,0,0
"146.TA.92-68-j22-1.7.R","23:29:00","23:29:00","8587918-1",16,0,0
"60.TA.92-6-A-j22-1.3.H","24:11:00","24:11:00","8593177-1",1,0,0
"60.TA.92-6-A-j22-1.3.H","24:11:00","24:11:00","8593176-1",2,0,0
"60.TA.92-6-A-j22-1.3.H","24:12:00","24:12:00","8593175-1",3,0,0
"60.TA.92-6-A-j22-1.3.H","24:13:00","24:13:00","8593150-2",4,0,0
"60.TA.92-6-A-j22-1.3.H","24:14:00","24:14:00","8593155-2",5,0,0
"60.TA.92-6-A-j22-1.3.H","24:16:00","24:16:00","8593161-1",6,0,0
"60.TA.92-6-A-j22-1.3.H","24:17:00","24:17:00","8593144-3",7,0,0
"60.TA.92-6-A-j22-1.3.H","24:18:00","24:18:00","8593152-1",8,0,0
"60.TA.92-6-A-j22-1.3.H","24:19:00","24:19:00","8595020-2",9,0,0
"60.TA.92-6-A-j22-1.3.H","24:20:00","24:20:00","8592835-1",10,0,0
"60.TA.92-6-A-j22-1.3.H","24:21:00","24:21:00","8592802-1",11,0,0
"60.TA.92-6-A-j22-1.3.H","24:22:00","24:22:00","8592818-2",12,0,0
"60.TA.92-6-A-j22-1.3.H","24:24:00","24:24:00","8592890-2",13,0,0
"60.TA.92-6-A-j22-1.3.H","24:25:00","24:25:00","8587057-8",14,0,0
"60.TA.92-6-A-j22-1.3.H","24:27:00","24:27:00","8592801-1",15,0,0
"60.TA.92-6-A-j22-1.3.H","24:28:00","24:28:00","8592864-1",16,0,0
"60.TA.92-6-A-j22-1.3.H","24:31:00","24:31:00","8592856-1",17,0,0
"60.TA.92-6-A-j22-1.3.H","24:32:00","24:32:00","8587061-8",18,0,0
"60.TA.92-6-A-j22-1.3.H","24:35:00","24:35:00","8592883-5",19,0,0
"60.TA.92-6-A-j22-1.3.H","24:35:00","24:35:00","8592900-1",20,0,0
"60.TA.92-6-A-j22-1.3.H","24:36:00","24:36:00","8592925-2",21,0,0
"60.TA.92-6-A-j22-1.3.H","24:37:00","24:37:00","8592854-2",22,0,0
"60.TA.92-6-A-j22-1.3.H","24:38:00","24:38:00","8592876-1",23,0,0
"60.TA.92-6-A-j22-1.3.H","24:39:00","24:39:00","8587059-4",24,0,0
"497.TA.92-6-A-j22-1.5.R","24:02:00","24:02:00","8587059-4",1,0,0
"497.TA.92-6-A-j22-1.5.R","24:02:00","24:02:00","8592876-2",2,0,0
"497.TA.92-6-A-j22-1.5.R","24:04:00","24:04:00","8592854-1",3,0,0
"497.TA.92-6-A-j22-1.5.R","24:04:00","24:04:00","8592925-3",4,0,0
"497.TA.92-6-A-j22-1.5.R","24:06:00","24:06:00","8592900-2",5,0,0
"497.TA.92-6-A-j22-1.5.R","24:07:00","24:07:00","8592883-1",6,0,0
"497.TA.92-6-A-j22-1.5.R","24:08:00","24:08:00","8592856-2",7,0,0
"497.TA.92-6-A-j22-1.5.R","24:12:00","24:12:00","8592864-2",8,0,0
"497.TA.92-6-A-j22-1.5.R","24:15:00","24:15:00","8587057-1",9,0,0
"497.TA.92-6-A-j22-1.5.R","24:16:00","24:16:00","8592890-1",10,0,0
"497.TA.92-6-A-j22-1.5.R","24:18:00","24:18:00","8592818-1",11,0,0
"497.TA.92-6-A-j22-1.5.R","24:19:00","24:19:00","8592802-2",12,0,0
"497.TA.92-6-A-j22-1.5.R","24:20:00","24:20:00","8592835-2",13,0,0
"497.TA.92-6-A-j22-1.5.R","24:22:00","24:22:00","8595020-1",14,0,0
"497.TA.92-6-A-j22-1.5.R","24:23:00","24:23:00","8593152-2",15,0,0
"497.TA.92-6-A-j22-1.5.R","24:25:00","24:25:00","8593144-1",16,0,0
"497.TA.92-6-A-j22-1.5.R","24:25:00","24:25:00","8593161-2",17,0,0
"497.TA.92-6-A-j22-1.5.R","24:28:00","24:28:00","8593155-1",18,0,0
"497.TA.92-6-A-j22-1.5.R","24:29:00","24:29:00","8593150-1",19,0,0
"497.TA.92-6-A-j22-1.5.R","24:30:00","24:30:00","8593175-2",20,0,0
"497.TA.92-6-A-j22-1.5.R","24:31:00","24:31:00","8593176-1",21,0,0
"497.TA.92-6-A-j22-1.5.R","24:32:00","24:32:00","8593177-1",22,0,0
"1.TA.92-70-A-j22-1.1.H","24:55:00","24:55:00","8587386-7",1,0,0
"1.TA.92-70-A-j22-1.1.H","24:56:00","24:56:00","8592660-4",2,0,0
"1.TA.92-70-A-j22-1.1.H","24:57:00","24:57:00","8592665-2",3,0,0
"1.TA.92-70-A-j22-1.1.H","24:58:00","24:58:00","8587034-1",4,0,0
"1.TA.92-70-A-j22-1.1.H","24:58:00","24:58:00","8508130-1",5,0,0
"1.TA.92-70-A-j22-1.1.H","25:00:00","25:00:00","8592659-1",6,0,0
"1.TA.92-70-A-j22-1.1.H","25:03:00","25:03:00","8592620-1",7,0,0
"1.TA.92-70-A-j22-1.1.H","25:04:00","25:04:00","8595556-2",8,0,0
"1.TA.92-70-A-j22-1.1.H","25:05:00","25:05:00","8587028-1",9,0,0
"1.TA.92-70-A-j22-1.1.H","25:05:00","25:05:00","8592619-1",10,0,0
"1.TA.92-70-A-j22-1.1.H","25:08:00","25:08:00","8587388-1",11,0,0
"1.TA.92-70-A-j22-1.1.H","25:09:00","25:09:00","8595228-2",12,0,0
"1.TA.92-70-A-j22-1.1.H","25:10:00","25:10:00","8587389-1",13,0,0
"232.TA.92-70-A-j22-1.2.R","06:35:00","06:35:00","8587389-2",1,0,0
"232.TA.92-70-A-j22-1.2.R","06:35:00","06:35:00","8595228-1",2,0,0
